,zip,city,state,latitude,longitude,timezone,dst
18041,41040,Falmouth,KY,38.65653,-84.32811,-5,1
18042,41041,Flemingsburg,KY,38.418133,-83.72497,-5,1
18043,41042,Florence,KY,38.983852,-84.64401,-5,1
18044,41043,Foster,KY,38.76545,-84.16998,-5,1
18045,41044,Germantown,KY,38.63785,-83.96651,-5,1
18046,41045,Ghent,KY,38.724438,-85.05007,-5,1
18047,41046,Glencoe,KY,38.742294,-84.81223,-5,1
18048,41048,Hebron,KY,39.0805,-84.68754,-5,1
18049,41049,Hillsboro,KY,38.286312,-83.6512,-5,1
18050,41051,Independence,KY,38.94195,-84.54902,-5,1
18051,41052,Jonesville,KY,38.6622,-84.77495,-5,1
18052,41053,Kenton,KY,38.944664,-84.5205,-5,1
18053,41054,Mason,KY,38.593227,-84.57855,-5,1
18054,41055,Mayslick,KY,38.52217,-83.85894,-5,1
18055,41056,Maysville,KY,38.624535,-83.76561,-5,1
18056,41059,Melbourne,KY,39.02273,-84.36575,-5,1
18057,41061,Milford,KY,38.688557,-84.070076,-5,1
18058,41062,Minerva,KY,38.719574,-83.91028,-5,1
18059,41063,Morning View,KY,38.842167,-84.48802,-5,1
18060,41064,Mount Olivet,KY,38.508636,-84.05145,-5,1
18061,41065,Muses Mills,KY,38.3481,-83.71863,-5,1
18062,41071,Newport,KY,39.08347,-84.48681,-5,1
18063,41072,Newport,KY,38.96376,-84.36893,-5,1
18064,41073,Bellevue,KY,39.103012,-84.47987,-5,1
18065,41074,Dayton,KY,39.10941,-84.46986,-5,1
18066,41075,Fort Thomas,KY,39.07601,-84.45127,-5,1
18067,41076,Newport,KY,39.019184,-84.44204,-5,1
18068,41080,Petersburg,KY,39.06276,-84.85236,-5,1
18069,41081,Plummers Landing,KY,38.3481,-83.71863,-5,1
18070,41083,Sanders,KY,38.666588,-84.96756,-5,1
18071,41085,Silver Grove,KY,39.034294,-84.39156,-5,1
18072,41086,Sparta,KY,38.70984,-84.88807,-5,1
18073,41091,Union,KY,38.930286,-84.71603,-5,1
18074,41092,Verona,KY,38.815334,-84.68485,-5,1
18075,41093,Wallingford,KY,38.37106,-83.57103,-5,1
18076,41094,Walton,KY,38.87872,-84.62558,-5,1
18077,41095,Warsaw,KY,38.775684,-84.89756,-5,1
18078,41096,Washington,KY,38.61225,-83.80802,-5,1
18079,41097,Williamstown,KY,38.628864,-84.5679,-5,1
18080,41098,Worthville,KY,38.60395,-85.03388,-5,1
18081,41099,Newport,KY,38.96376,-84.36893,-5,1
18082,41101,Ashland,KY,38.47396,-82.64532,-5,1
18083,41102,Ashland,KY,38.439526,-82.6932,-5,1
18084,41105,Ashland,KY,38.370285,-82.694756,-5,1
18085,41114,Ashland,KY,38.370285,-82.694756,-5,1
18086,41121,Argillite,KY,38.456608,-82.82615,-5,1
18087,41124,Blaine,KY,38.028477,-82.84781,-5,1
18088,41127,Camp Dix,KY,38.602882,-83.361626,-5,1
18089,41128,Carter,KY,38.43391,-83.1336,-5,1
18090,41129,Catlettsburg,KY,38.36067,-82.61836,-5,1
18091,41132,Denton,KY,38.25116,-82.83496,-5,1
18092,41135,Emerson,KY,38.365097,-83.27206,-5,1
18093,41137,Firebrick,KY,38.68814,-83.04838,-5,1
18094,41139,Flatwoods,KY,38.52032,-82.72175,-5,1
18095,41141,Garrison,KY,38.570194,-83.14301,-5,1
18096,41142,Grahn,KY,38.28277,-83.0727,-5,1
18097,41143,Grayson,KY,38.323105,-82.94997,-5,1
18098,41144,Greenup,KY,38.55247,-82.86514,-5,1
18099,41146,Hitchins,KY,38.272476,-82.90494,-5,1
18100,41149,Isonville,KY,38.061325,-83.05005,-5,1
18101,41150,Jacobs,KY,38.225086,-83.24213,-5,1
18102,41156,Lloyd,KY,38.565212,-82.91659,-5,1
18103,41159,Martha,KY,38.019104,-82.9507,-5,1
18104,41160,Mazie,KY,38.074112,-82.74466,-5,1
18105,41163,Grayson,KY,38.338444,-82.939545,-5,1
18106,41164,Olive Hill,KY,38.292175,-83.18381,-5,1
18107,41166,Quincy,KY,38.630684,-83.11739,-5,1
18108,41168,Rush,KY,38.298546,-82.77714,-5,1
18109,41169,Russell,KY,38.538456,-82.70856,-5,1
18110,41170,Saint Paul,KY,38.68177,-83.0695,-5,1
18111,41171,Sandy Hook,KY,38.089096,-83.09554,-5,1
18112,41173,Soldier,KY,38.262028,-83.28472,-5,1
18113,41174,South Portsmouth,KY,38.71293,-83.02353,-5,1
18114,41175,South Shore,KY,38.676697,-82.9686,-5,1
18115,41179,Vanceburg,KY,38.530914,-83.38506,-5,1
18116,41180,Webbville,KY,38.13294,-82.85098,-5,1
18117,41181,Willard,KY,38.20446,-82.907616,-5,1
18118,41183,Worthington,KY,38.54912,-82.73508,-5,1
18119,41189,Tollesboro,KY,38.54628,-83.55909,-5,1
18120,41201,Adams,KY,38.07605,-82.73975,-5,1
18121,41203,Beauty,KY,37.846066,-82.44835,-5,1
18122,41204,Boons Camp,KY,37.81711,-82.68897,-5,1
18123,41214,Debord,KY,37.775387,-82.57034,-5,1
18124,41215,Denver,KY,37.77196,-82.86509,-5,1
18125,41216,East Point,KY,37.75601,-82.81931,-5,1
18126,41219,Flatgap,KY,37.93349,-82.90279,-5,1
18127,41222,Hagerhill,KY,37.78092,-82.82744,-5,1
18128,41224,Inez,KY,37.866325,-82.52903,-5,1
18129,41226,Keaton,KY,37.992794,-82.94551,-5,1
18130,41228,Leander,KY,37.752472,-82.87484,-5,1
18131,41230,Louisa,KY,38.071236,-82.64062,-5,1
18132,41231,Lovely,KY,37.810757,-82.39411,-5,1
18133,41232,Lowmansville,KY,37.916702,-82.73746,-5,1
18134,41234,Meally,KY,37.795418,-82.7337,-5,1
18135,41238,Oil Springs,KY,37.84145,-82.94106,-5,1
18136,41240,Paintsville,KY,37.823277,-82.78167,-5,1
18137,41250,Pilgrim,KY,37.758446,-82.48919,-5,1
18138,41254,River,KY,37.88728,-82.73688,-5,1
18139,41255,Sitka,KY,37.91622,-82.83962,-5,1
18140,41256,Staffordsville,KY,37.83262,-82.86299,-5,1
18141,41257,Stambaugh,KY,37.94071,-82.81233,-5,1
18142,41260,Thelma,KY,37.831326,-82.76039,-5,1
18143,41262,Tomahawk,KY,37.855873,-82.62091,-5,1
18144,41263,Tutor Key,KY,37.8583,-82.7598,-5,1
18145,41264,Ulysses,KY,37.935528,-82.68331,-5,1
18146,41265,Van Lear,KY,37.761356,-82.72165,-5,1
18147,41267,Warfield,KY,37.855145,-82.41666,-5,1
18148,41268,West Van Lear,KY,37.78929,-82.78437,-5,1
18149,41271,Williamsport,KY,37.831276,-82.72641,-5,1
18150,41274,Wittensville,KY,37.86388,-82.80914,-5,1
18151,41301,Campton,KY,37.716312,-83.51835,-5,1
18152,41307,Athol,KY,37.515015,-83.26432,-5,1
18153,41310,Bays,KY,37.640938,-83.24466,-5,1
18154,41311,Beattyville,KY,37.57855,-83.70348,-5,1
18155,41313,Bethany,KY,37.7405,-83.47545,-5,1
18156,41314,Booneville,KY,37.43078,-83.66771,-5,1
18157,41317,Clayhole,KY,37.461945,-83.18256,-5,1
18158,41332,Hazel Green,KY,37.797688,-83.36866,-5,1
18159,41333,Heidelberg,KY,37.556255,-83.77625,-5,1
18160,41338,Island City,KY,37.398617,-83.70491,-5,1
18161,41339,Jackson,KY,37.533558,-83.34547,-5,1
18162,41342,Lee City,KY,37.7405,-83.47545,-5,1
18163,41344,Lerose,KY,37.50264,-83.62117,-5,1
18164,41347,Lone,KY,37.54418,-83.600784,-5,1
18165,41348,Lost Creek,KY,37.42634,-83.29911,-5,1
18166,41351,Mistletoe,KY,37.398617,-83.70491,-5,1
18167,41352,Mize,KY,37.914,-83.233765,-5,1
18168,41360,Pine Ridge,KY,37.79139,-83.64971,-5,1
18169,41362,Primrose,KY,37.60332,-83.713974,-5,1
18170,41364,Ricetown,KY,37.38283,-83.62327,-5,1
18171,41365,Rogers,KY,37.711277,-83.63647,-5,1
18172,41366,Rousseau,KY,37.59306,-83.28777,-5,1
18173,41367,Rowdy,KY,37.383286,-83.2404,-5,1
18174,41368,Saint Helens,KY,37.611683,-83.64341,-5,1
18175,41377,Talbert,KY,37.416,-83.44991,-5,1
18176,41385,Vancleve,KY,37.635723,-83.35077,-5,1
18177,41386,Vincent,KY,37.473347,-83.81722,-5,1
18178,41390,Whick,KY,37.424084,-83.37595,-5,1
18179,41397,Zoe,KY,37.643658,-83.67763,-5,1
18180,41408,Cannel City,KY,37.79227,-83.28137,-5,1
18181,41410,Cisco,KY,37.690636,-83.07459,-5,1
18182,41413,Crockett,KY,37.97051,-83.1252,-5,1
18183,41419,Edna,KY,37.690636,-83.07459,-5,1
18184,41421,Elkfork,KY,37.997665,-83.16103,-5,1
18185,41422,Elsie,KY,37.690636,-83.07459,-5,1
18186,41425,Ezel,KY,37.891487,-83.44413,-5,1
18187,41426,Falcon,KY,37.784924,-82.99783,-5,1
18188,41433,Gapville,KY,37.690636,-83.07459,-5,1
18189,41444,Ivyton,KY,37.690636,-83.07459,-5,1
18190,41451,Malone,KY,37.914,-83.233765,-5,1
18191,41459,Ophir,KY,37.914,-83.233765,-5,1
18192,41463,Salyersville,KY,37.745823,-83.0736,-5,1
18193,41464,Royalton,KY,37.65026,-82.94544,-5,1
18194,41465,Salyersville,KY,37.73675,-83.08652,-5,1
18195,41472,West Liberty,KY,37.93228,-83.23821,-5,1
18196,41477,Wrigley,KY,37.914,-83.233765,-5,1
18197,41501,Pikeville,KY,37.47817,-82.5189,-5,1
18198,41502,Pikeville,KY,37.481636,-82.55051,-5,1
18199,41503,South Williamson,KY,37.67059,-82.28465,-5,1
18200,41512,Ashcamp,KY,37.25419,-82.47961,-5,1
18201,41513,Belcher,KY,37.357536,-82.3631,-5,1
18202,41514,Belfry,KY,37.672295,-82.30442,-5,1
18203,41517,Burdine,KY,37.18448,-82.61109,-5,1
18204,41519,Canada,KY,37.60512,-82.31477,-5,1
18205,41520,Dorton,KY,37.279026,-82.57732,-5,1
18206,41522,Elkhorn City,KY,37.300396,-82.39516,-5,1
18207,41524,Fedscreek,KY,37.424072,-82.23762,-5,1
18208,41526,Fords Branch,KY,37.437195,-82.518524,-5,1
18209,41527,Forest Hills,KY,37.641773,-82.27793,-5,1
18210,41528,Freeburn,KY,37.561943,-82.13471,-5,1
18211,41531,Hardy,KY,37.59989,-82.23349,-5,1
18212,41534,Hellier,KY,37.2701,-82.48553,-5,1
18213,41535,Huddy,KY,37.598267,-82.27611,-5,1
18214,41537,Jenkins,KY,37.192482,-82.6235,-5,1
18215,41538,Jonancy,KY,37.314335,-82.59506,-5,1
18216,41539,Kimper,KY,37.504314,-82.32797,-5,1
18217,41540,Lick Creek,KY,37.396572,-82.33349,-5,1
18218,41542,Lookout,KY,37.31485,-82.46498,-5,1
18219,41543,McAndrews,KY,37.553555,-82.28283,-5,1
18220,41544,McCarr,KY,37.59865,-82.16836,-5,1
18221,41546,McVeigh,KY,37.550373,-82.25703,-5,1
18222,41547,Majestic,KY,37.544224,-82.06488,-5,1
18223,41548,Mouthcard,KY,37.369614,-82.23523,-5,1
18224,41549,Myra,KY,37.293385,-82.60019,-5,1
18225,41553,Phelps,KY,37.506172,-82.15907,-5,1
18226,41554,Phyllis,KY,37.445908,-82.32708,-5,1
18227,41555,Pinsonfork,KY,37.52976,-82.26665,-5,1
18228,41557,Raccoon,KY,37.514168,-82.43625,-5,1
18229,41558,Ransom,KY,37.53364,-82.21145,-5,1
18230,41559,Regina,KY,37.364548,-82.40573,-5,1
18231,41560,Robinson Creek,KY,37.389786,-82.55812,-5,1
18232,41561,Rockhouse,KY,37.33162,-82.46257,-5,1
18233,41562,Shelbiana,KY,37.416996,-82.4571,-5,1
18234,41563,Shelby Gap,KY,37.216465,-82.54639,-5,1
18235,41564,Sidney,KY,37.610332,-82.36125,-5,1
18236,41566,Steele,KY,37.417255,-82.18823,-5,1
18237,41567,Stone,KY,37.56093,-82.28796,-5,1
18238,41568,Stopover,KY,37.49947,-82.05643,-5,1
18239,41569,Toler,KY,37.633526,-82.25408,-5,1
18240,41571,Varney,KY,37.62503,-82.38704,-5,1
18241,41572,Virgie,KY,37.32241,-82.61598,-5,1
18242,41601,Allen,KY,37.611435,-82.72503,-5,1
18243,41602,Auxier,KY,37.73696,-82.74012,-5,1
18244,41603,Banner,KY,37.601078,-82.69496,-5,1
18245,41604,Beaver,KY,37.370358,-82.66944,-5,1
18246,41605,Betsy Layne,KY,37.55463,-82.63174,-5,1
18247,41606,Bevinsville,KY,37.36294,-82.73277,-5,1
18248,41607,Blue River,KY,37.617195,-82.85634,-5,1
18249,41612,Bypro,KY,37.35851,-82.7207,-5,1
18250,41615,Dana,KY,37.550495,-82.6933,-5,1
18251,41616,David,KY,37.58713,-82.87272,-5,1
18252,41619,Drift,KY,37.49661,-82.75942,-5,1
18253,41621,Dwale,KY,37.623493,-82.72417,-5,1
18254,41622,Eastern,KY,37.514748,-82.81097,-5,1
18255,41630,Garrett,KY,37.470215,-82.8409,-5,1
18256,41631,Grethel,KY,37.479755,-82.64922,-5,1
18257,41632,Gunlock,KY,37.555847,-82.94995,-5,1
18258,41635,Harold,KY,37.509293,-82.63494,-5,1
18259,41636,Hi Hat,KY,37.398773,-82.73257,-5,1
18260,41640,Hueysville,KY,37.49389,-82.94192,-5,1
18261,41642,Ivel,KY,37.58701,-82.66028,-5,1
18262,41643,Lackey,KY,37.471,-82.82941,-5,1
18263,41645,Langley,KY,37.544464,-82.80178,-5,1
18264,41647,McDowell,KY,37.449078,-82.7264,-5,1
18265,41649,Martin,KY,37.568874,-82.75937,-5,1
18266,41650,Melvin,KY,37.351124,-82.69298,-5,1
18267,41651,Minnie,KY,37.465744,-82.75492,-5,1
18268,41653,Prestonsburg,KY,37.667873,-82.75876,-5,1
18269,41655,Printer,KY,37.511127,-82.72053,-5,1
18270,41659,Stanville,KY,37.569843,-82.62562,-5,1
18271,41660,Teaberry,KY,37.428802,-82.64374,-5,1
18272,41663,Tram,KY,37.568943,-82.64774,-5,1
18273,41666,Wayland,KY,37.446983,-82.80852,-5,1
18274,41667,Weeksbury,KY,37.322235,-82.69699,-5,1
18275,41668,West Prestonsburg,KY,37.670986,-82.76098,-5,1
18276,41669,Wheelwright,KY,37.331467,-82.71906,-5,1
18277,41701,Hazard,KY,37.274853,-83.19061,-5,1
18278,41702,Hazard,KY,37.320076,-83.2065,-5,1
18279,41705,Fort Thomas,KY,39.08359,-84.45091,-5,1
18280,41712,Ary,KY,37.373383,-83.15186,-5,1
18281,41713,Avawam,KY,37.22539,-83.273605,-5,1
18282,41714,Bear Branch,KY,37.16334,-83.51527,-5,1
18283,41719,Bonnyman,KY,37.295364,-83.25414,-5,1
18284,41721,Buckhorn,KY,37.325317,-83.49048,-5,1
18285,41722,Bulan,KY,37.369312,-83.1156,-5,1
18286,41723,Busy,KY,37.257713,-83.31253,-5,1
18287,41725,Carrie,KY,37.33195,-83.02976,-5,1
18288,41727,Chavies,KY,37.35069,-83.34049,-5,1
18289,41729,Combs,KY,37.266632,-83.21226,-5,1
18290,41730,Confluence,KY,37.263348,-83.39943,-5,1
18291,41731,Cornettsville,KY,37.115383,-83.08501,-5,1
18292,41735,Delphia,KY,37.029743,-83.08919,-5,1
18293,41736,Dice,KY,37.37052,-83.23714,-5,1
18294,41739,Dwarf,KY,37.34829,-83.11137,-5,1
18295,41740,Emmalena,KY,37.348377,-83.04938,-5,1
18296,41743,Fisty,KY,37.30636,-83.09044,-5,1
18297,41745,Gays Creek,KY,37.328335,-83.4399,-5,1
18298,41746,Happy,KY,37.204044,-83.09845,-5,1
18299,41747,Hardburly,KY,37.3002,-83.122475,-5,1
18300,41749,Hyden,KY,37.17621,-83.38301,-5,1
18301,41751,Jeff,KY,37.207333,-83.13361,-5,1
18302,41754,Krypton,KY,37.31629,-83.33267,-5,1
18303,41759,Sassafras,KY,37.22938,-83.03409,-5,1
18304,41760,Scuddy,KY,37.205563,-83.08055,-5,1
18305,41762,Sizerock,KY,37.223637,-83.50599,-5,1
18306,41763,Slemp,KY,37.04877,-83.13904,-5,1
18307,41764,Smilax,KY,37.113247,-83.24326,-5,1
18308,41766,Thousandsticks,KY,37.187088,-83.44978,-5,1
18309,41772,Vest,KY,37.393894,-83.02313,-5,1
18310,41773,Vicco,KY,37.221638,-83.05627,-5,1
18311,41774,Viper,KY,37.158398,-83.13673,-5,1
18312,41775,Wendover,KY,37.10014,-83.34647,-5,1
18313,41776,Wooton,KY,37.16717,-83.2852,-5,1
18314,41777,Yeaddiss,KY,37.065437,-83.22479,-5,1
18315,41778,Yerkes,KY,37.279297,-83.3187,-5,1
18316,41804,Blackey,KY,37.141018,-82.99081,-5,1
18317,41810,Cromona,KY,37.185226,-82.69447,-5,1
18318,41812,Deane,KY,37.241283,-82.75013,-5,1
18319,41815,Ermine,KY,37.150536,-82.79468,-5,1
18320,41817,Garner,KY,37.36778,-82.91535,-5,1
18321,41819,Gordon,KY,36.98586,-83.06497,-5,1
18322,41821,Hallie,KY,37.08807,-82.99728,-5,1
18323,41822,Hindman,KY,37.33355,-82.97212,-5,1
18324,41824,Isom,KY,37.194427,-82.88714,-5,1
18325,41825,Jackhorn,KY,37.215305,-82.70468,-5,1
18326,41826,Jeremiah,KY,37.164562,-82.93047,-5,1
18327,41828,Kite,KY,37.303276,-82.77851,-5,1
18328,41831,Leburn,KY,37.38736,-82.95633,-5,1
18329,41832,Letcher,KY,37.148006,-82.95634,-5,1
18330,41833,Linefork,KY,37.021404,-82.98159,-5,1
18331,41834,Littcarr,KY,37.27036,-82.9403,-5,1
18332,41835,McRoberts,KY,37.20596,-82.67347,-5,1
18333,41836,Mallie,KY,37.24504,-82.8955,-5,1
18334,41837,Mayking,KY,37.135517,-82.74606,-5,1
18335,41838,Millstone,KY,37.168682,-82.75036,-5,1
18336,41839,Mousie,KY,37.42036,-82.87543,-5,1
18337,41840,Neon,KY,37.19545,-82.71232,-5,1
18338,41843,Pine Top,KY,37.273853,-82.86011,-5,1
18339,41844,Pippa Passes,KY,37.33463,-82.87549,-5,1
18340,41845,Premium,KY,37.123585,-82.93216,-5,1
18341,41847,Redfox,KY,37.21583,-82.95449,-5,1
18342,41848,Roxana,KY,37.110214,-82.94073,-5,1
18343,41849,Seco,KY,37.17297,-82.72934,-5,1
18344,41855,Thornton,KY,37.156857,-82.76167,-5,1
18345,41858,Whitesburg,KY,37.130558,-82.83185,-5,1
18346,41859,Dema,KY,37.392258,-82.78204,-5,1
18347,41861,Raven,KY,37.38605,-82.83138,-5,1
18348,41862,Topmost,KY,37.357624,-82.79564,-5,1
18349,42001,Paducah,KY,37.066544,-88.65687,-6,1
18350,42002,Paducah,KY,37.08551,-88.71247,-6,1
18351,42003,Paducah,KY,37.04423,-88.59046,-6,1
18352,42011,Fredonia,KY,37.220734,-88.061295,-6,1
18353,42020,Almo,KY,36.697105,-88.29836,-6,1
18354,42021,Arlington,KY,36.79674,-88.997,-6,1
18355,42022,Bandana,KY,37.149002,-88.94252,-6,1
18356,42023,Bardwell,KY,36.881954,-88.98347,-6,1
18357,42024,Barlow,KY,37.07135,-89.04326,-6,1
18358,42025,Benton,KY,36.854813,-88.33515,-6,1
18359,42027,Boaz,KY,36.92516,-88.63778,-6,1
18360,42028,Burna,KY,37.24122,-88.33829,-6,1
18361,42029,Calvert City,KY,37.013504,-88.37269,-6,1
18362,42031,Clinton,KY,36.67822,-88.97559,-6,1
18363,42032,Columbus,KY,36.75524,-89.10667,-6,1
18364,42033,Crayne,KY,37.336533,-88.079605,-6,1
18365,42035,Cunningham,KY,36.911106,-88.84412,-6,1
18366,42036,Dexter,KY,36.7319,-88.24594,-6,1
18367,42037,Dycusburg,KY,37.157867,-88.1836,-6,1
18368,42038,Eddyville,KY,37.051388,-88.03613,-6,1
18369,42039,Fancy Farm,KY,36.800354,-88.83224,-6,1
18370,42040,Farmington,KY,36.614838,-88.5005,-6,1
18371,42041,Fulton,KY,36.53206,-88.89132,-6,1
18372,42044,Gilbertsville,KY,36.97877,-88.28273,-6,1
18373,42045,Grand Rivers,KY,37.031685,-88.24498,-6,1
18374,42046,Hamlin,KY,36.6033,-88.092285,-6,1
18375,42047,Hampton,KY,37.2948,-88.41026,-6,1
18376,42048,Hardin,KY,36.765892,-88.26527,-6,1
18377,42049,Hazel,KY,36.51168,-88.32543,-6,1
18378,42050,Hickman,KY,36.558598,-89.19789,-6,1
18379,42051,Hickory,KY,36.852345,-88.63769,-6,1
18380,42053,Kevil,KY,37.10745,-88.86061,-6,1
18381,42054,Kirksey,KY,36.716316,-88.44499,-6,1
18382,42055,Kuttawa,KY,37.058357,-88.14097,-6,1
18383,42056,La Center,KY,37.08716,-88.97616,-6,1
18384,42058,Ledbetter,KY,37.054714,-88.48043,-6,1
18385,42060,Lovelaceville,KY,36.968906,-88.82817,-6,1
18386,42061,Lowes,KY,36.88553,-88.77469,-6,1
18387,42063,Lynnville,KY,36.723873,-88.65201,-6,1
18388,42064,Marion,KY,37.3316,-88.06997,-6,1
18389,42066,Mayfield,KY,36.73376,-88.63449,-6,1
18390,42069,Melber,KY,36.921463,-88.75871,-6,1
18391,42070,Milburn,KY,36.863148,-88.995995,-6,1
18392,42071,Murray,KY,36.617443,-88.28746,-6,1
18393,42076,New Concord,KY,36.540752,-88.06837,-6,1
18394,42078,Salem,KY,37.282124,-88.24568,-6,1
18395,42079,Sedalia,KY,36.574074,-88.56359,-6,1
18396,42081,Smithland,KY,37.21749,-88.40884,-6,1
18397,42082,Symsonia,KY,36.922653,-88.5104,-6,1
18398,42083,Tiline,KY,37.150978,-88.29191,-6,1
18399,42084,Tolu,KY,37.433697,-88.24498,-6,1
18400,42085,Water Valley,KY,36.578907,-88.82074,-6,1
18401,42086,West Paducah,KY,37.089947,-88.7597,-6,1
18402,42087,Wickliffe,KY,36.96575,-89.0324,-6,1
18403,42088,Wingo,KY,36.627426,-88.74845,-6,1
18404,42101,Bowling Green,KY,37.010643,-86.46145,-6,1
18405,42102,Bowling Green,KY,36.92229,-86.38705,-6,1
18406,42103,Bowling Green,KY,36.96976,-86.38247,-6,1
18407,42104,Bowling Green,KY,36.930527,-86.44751,-6,1
18408,42109,Bowling Green,KY,36.961987,-86.45078,-6,1
18409,42120,Adolphus,KY,36.661884,-86.25964,-6,1
18410,42122,Alvaton,KY,36.86316,-86.35202,-6,1
18411,42123,Austin,KY,36.82073,-86.00112,-6,1
18412,42124,Beaumont,KY,36.857666,-85.64958,-6,1
18413,42127,Cave City,KY,37.131203,-85.94633,-6,1
18414,42128,Drake,KY,36.98344,-86.39401,-6,1
18415,42129,Edmonton,KY,36.988613,-85.58534,-6,1
18416,42130,Eighty Eight,KY,36.91297,-85.77528,-6,1
18417,42131,Etoile,KY,36.82928,-85.90806,-6,1
18418,42133,Fountain Run,KY,36.721317,-85.96139,-6,1
18419,42134,Franklin,KY,36.718075,-86.58202,-6,1
18420,42135,Franklin,KY,36.758167,-86.581955,-6,1
18421,42140,Gamaliel,KY,36.655006,-85.80866,-6,1
18422,42141,Glasgow,KY,36.970776,-85.91232,-6,1
18423,42142,Glasgow,KY,36.946327,-85.957794,-6,1
18424,42150,Halfway,KY,36.78213,-86.18409,-6,1
18425,42151,Hestand,KY,36.63667,-85.55275,-6,1
18426,42152,Hiseville,KY,37.098755,-85.816475,-6,1
18427,42153,Holland,KY,36.665768,-86.04006,-6,1
18428,42154,Knob Lick,KY,37.06658,-85.73482,-6,1
18429,42156,Lucas,KY,36.840504,-85.995575,-6,1
18430,42157,Mount Hermon,KY,36.77857,-85.81772,-6,1
18431,42159,Oakland,KY,37.016846,-86.25187,-6,1
18432,42160,Park City,KY,37.0896,-86.06474,-6,1
18433,42163,Rocky Hill,KY,37.09425,-86.14319,-6,1
18434,42164,Scottsville,KY,36.767967,-86.1813,-6,1
18435,42166,Summer Shade,KY,36.86322,-85.71774,-6,1
18436,42167,Tompkinsville,KY,36.712177,-85.67567,-6,1
18437,42170,Woodburn,KY,36.8325,-86.554,-6,1
18438,42171,Smiths Grove,KY,37.046967,-86.17181,-6,1
18439,42201,Aberdeen,KY,37.279564,-86.67018,-6,1
18440,42202,Adairville,KY,36.681442,-86.85365,-6,1
18441,42203,Allegre,KY,36.92924,-87.21933,-6,1
18442,42204,Allensville,KY,36.70996,-87.07105,-6,1
18443,42206,Auburn,KY,36.881836,-86.71983,-6,1
18444,42207,Bee Spring,KY,37.293316,-86.26557,-6,1
18445,42209,Brooklyn,KY,37.19749,-86.67216,-6,1
18446,42210,Brownsville,KY,37.215446,-86.29013,-6,1
18447,42211,Cadiz,KY,36.84647,-87.86409,-6,1
18448,42214,Center,KY,37.14391,-85.66945,-6,1
18449,42215,Cerulean,KY,36.98329,-87.68273,-6,1
18450,42216,Clifty,KY,37.004494,-87.152145,-6,1
18451,42217,Crofton,KY,37.04413,-87.48219,-6,1
18452,42219,Dunbar,KY,37.17091,-86.76782,-6,1
18453,42220,Elkton,KY,36.887714,-87.18526,-6,1
18454,42221,Fairview,KY,36.89807,-87.49653,-6,1
18455,42223,Fort Campbell,KY,36.65494,-87.46188,-6,1
18456,42232,Gracey,KY,36.847923,-87.6579,-6,1
18457,42234,Guthrie,KY,36.673267,-87.18089,-6,1
18458,42235,Hadley,KY,36.98344,-86.39401,-6,1
18459,42236,Herndon,KY,36.705025,-87.59935,-6,1
18460,42240,Hopkinsville,KY,36.866844,-87.47617,-6,1
18461,42241,Hopkinsville,KY,36.89807,-87.49653,-6,1
18462,42251,Huntsville,KY,37.157967,-86.88585,-6,1
18463,42252,Jetson,KY,37.248325,-86.50927,-6,1
18464,42253,Science Hill,KY,37.17925,-84.63392,-5,1
18465,42254,La Fayette,KY,36.657406,-87.65633,-6,1
18466,42256,Lewisburg,KY,37.020367,-86.94284,-6,1
18467,42257,Lindseyville,KY,37.23721,-86.29936,-6,1
18468,42259,Mammoth Cave,KY,37.27469,-86.19818,-6,1
18469,42261,Morgantown,KY,37.219254,-86.67988,-6,1
18470,42262,Oak Grove,KY,36.664333,-87.42789,-6,1
18471,42265,Olmstead,KY,36.752804,-87.02003,-6,1
18472,42266,Pembroke,KY,36.780907,-87.34305,-6,1
18473,42267,Provo,KY,37.229645,-86.8048,-6,1
18474,42270,Richardsville,KY,36.98344,-86.39401,-6,1
18475,42273,Rochester,KY,37.196636,-86.87625,-6,1
18476,42274,Rockfield,KY,36.931416,-86.62507,-6,1
18477,42275,Roundhill,KY,37.223167,-86.44062,-6,1
18478,42276,Russellville,KY,36.86061,-86.88171,-6,1
18479,42280,Sharon Grove,KY,36.95356,-87.09887,-6,1
18480,42283,South Union,KY,36.869205,-86.66322,-6,1
18481,42285,Sweeden,KY,37.273727,-86.27499,-6,1
18482,42286,Trenton,KY,36.72738,-87.26971,-6,1
18483,42287,Welchs Creek,KY,37.311676,-86.52913,-6,1
18484,42288,Woodbury,KY,37.19749,-86.67216,-6,1
18485,42301,Owensboro,KY,37.753345,-87.17419,-6,1
18486,42302,Owensboro,KY,37.74549,-87.11282,-6,1
18487,42303,Owensboro,KY,37.758568,-87.08714,-6,1
18488,42304,Owensboro,KY,37.74549,-87.11282,-6,1
18489,42320,Beaver Dam,KY,37.377266,-86.88364,-6,1
18490,42321,Beech Creek,KY,37.177837,-87.05761,-6,1
18491,42322,Beech Grove,KY,37.615063,-87.40687,-6,1
18492,42323,Beechmont,KY,37.17226,-87.03677,-6,1
18493,42324,Belton,KY,37.150124,-87.00657,-6,1
18494,42325,Bremen,KY,37.3338,-87.26807,-6,1
18495,42326,Browder,KY,37.198074,-87.01403,-6,1
18496,42327,Calhoun,KY,37.57577,-87.29499,-6,1
18497,42328,Centertown,KY,37.4101,-87.03433,-6,1
18498,42330,Central City,KY,37.29959,-87.12992,-6,1
